company_name,country,city,address,website,products
"BEIJING SHENGLIN RUNJING TECHNOLOGY & TRADE CO.,LTD",China,,"KAOSHANJI PINGGU DISTRICT,BEIJING,CHINA,Beijing,China",http://www.shenglin.net,"led treesGarden light tree, LED, GARDEN, DECORATION, TREE, ARTIFICIAL, LIGHTled trees"
"BEIJING SHOWING TECHNOLOGY CO.,LTD.",China,City,"ROOM 2622, TOWER A, WANDA PLAZA, TONGZHOU DISTRICT, BEIJING,Tongzhou District,City,Beijing,China",,"LED Panel Light, down light, Downlight, Panel Light, ROUND Panel LightLED Panel Light, down light, Downlight, Panel Light, ROUND Panel LightLED Panel Light, down light, Downlight, Panel Light, ROUND Panel Light"
"Beijing trade sincere Import & Export Co., Ltd.",China,City,"NO. 28, CHAOYANG DISTRICT, BEIJING, NO. 401, NO.,Chaoyang District,City,Beijing,China",,"round panel light, hidden, energy saving,  LED, highlight, high quality, wood color, fashion, special, sale wellCOB, panel light, glass panel light, hidden, round, square, energy savingLed diecast UFO bulb"
"BEIJING YONGCHENG XINHONG INTRENATIONAL IMPORT AND EXPORT TRADE CO.,LTD",China,City,"Second Floor of Building D, Block 2, Yanshanggang North Road, Fangshan District, Beijing, 2006,City,Beijing,China",,"junction box , waterproof junction box, outdoor junction box, j box , ip65 junction box , electrical junction box , weatherproof electrical junction box , junction box price , joint box joint box "
"BEITETONGXIN CO.,LTD.INNER MONGOLIA",China,Hohhot,"EXPORT PROCESSING DISTRICT,JINCHUAN DEVELOPMENT DISTRICT,HOHHOT,INNER MONGOLA.,Hohhot,Inner Mongolia,China",,Beverage vending machine
BEJING SINOTECHTON TECHNOLOGY CO.LTD,China,City,"RM11C09,CHANGYIN BUILDING,NO.88 YONGDING RD.HAIDIAN DISTRICT,BEIJING,City,Beijing,China",,Switch socket
"Benxi Guangzheng Tungsten & Molybdenum Co.,LTD",China,Benxi,"WEINING COUNTRY ,GAOTAIZI  TOWN ,MINGSHAN DISTRICT BENXI,Benxi,Liaoning,China",http://www.chinamowti.com,"Molybdenum plate, semiconductorsHigh temperature furnacemolybdenum tube"
"Better Gold Co.,Ltd,Beijing",China,City,"506 Chaoyang District, Beijing, 4th Floor, 13th South Road, Agricultural Exhibition Hall,Chaoyang District,City,Beijing,China",491038065@qq.com,"LED green emergency light , double-sided , surface mountemergency driverLED green emergency light , surface mount, emergency twinspot, two head light"
"BIBO Electronic(ShenZhen)Co.,Ltd",China,Shenzhen,"North and Third Floors of Building 8, Xufa Science and Technology Park, No. 6 Industrial Zone, Heshuikou Community, Matian Street, Guangming New District, Shenzhen,Shenzhen,Guangdong,China",,megaphoneswitching power supply
Blue carbon Technology Inc.,China,Rizhao,"NO.C1, TECHNOLOGY INNOVATION CENTER, HIGH-TECH ZONE,               276800 RIZHAO CITY, SHANDONG PROVINCE, CHINA,Rizhao,Shandong,China",www.bluecarbontech.com,"Solar street light，Solar street light，Solar King lightLiFePO4 Battery Pack,Solar Energy System,Lithium-ion battery pack"
"BOBAI NATIONAL WEAVING CRAFTS FACTORY GUANGXI,CHINA",China,Yulin,"169 XING LONG DONG ROAD,BOBAI COUNTY,GUANGXI,CHINA,Yulin,Guangxi,China",http://www.xminzu.com,rattan bamboo woven table lampshadeHoney color seagrass woven pear shape lampshaderattan with iron frame chandelier lampshade
"BOLD HUNTER IMPORT & EXPORT (TIANJIN) CO.,LTD.",China,City,"RM319,KUNMING BLDG,NO.66 KUNMING ROAD,NANYINGMEN SUB-DISTRICT HEPING DISTRICT,TIANJIN,Heping District,City,Tianjin,China",https://boldhunter.en.alibaba.com/?spm=a2700.shop_cp.88.4,ELECTRIC BLANKETELECTRIC BLANKET
"BONLE(FUJIAN)ELECTRIC MANUFACTURING CO.,LTD",China,Fuzhou,"91# TAIYU RD.,FUWAN PIAN,JINSHAN INDUSTRY,CANGSHAN AREA,Fuzhou,Fujian,China",http://WWW.BONLE.NET,High voltage CUTOUT FUSE 10KV-15KV FCO-933kv standoff bundled composite insulatorBonle Ansi 54-2 Strain Type Porcelain Insulator
"CANGXI QIHONG TRADING CO.,LTD",China,Guangyuan,"ZIYUNINDUSTRIAL,ESTATE LINGJIANG TOWN,CANGXI COUNTY,Guangyuan,Sichuan,China",,"Self adjesive tie mount, Cable tie mount, Cable tie holderVoltage tester, Electrical tester, Line tester, Wire tester, Phase tester, Circuit tester, Electroprobe, Tester pen, Electric test pencil, Screwdriver test penVoltage tester, Electrical tester, Phase tester, Circuit tester, Line tester, Wire tester, Electroprobe, Electric test pencil, Tester pen, Screwdriver test pen"
"Catic Dalian Trade Development Co.,Ltd",China,Dalian,"NO.19 RENMIN ROAD,ZHONGSHAN DISTRICT,DALIAN,Dalian,Liaoning,China",,"007Castlight Floodlight Workshoplamp Lndustrial lighting fixtures  110V,   220V   ,85-265V Waterproof IP65024Solar iintegrated steet lamp holder Solarlamp Walllight Waterpooflight Outdoorlight020Profile aluminum iodine tungstenlamp  splicing section projection  profile aluminum projection"
"CECEP LATTICE TECHNOLOGY CO.,LTD",China,Nanchang,"NO.699 NORTH AIXIHU ROAD,NATIONAL HI-TECH INDUSTRIAL DEVELOPMENT ZONE,NANCHANG,JIANGXI,PR CHINA,Nanchang,Jiangxi,China",http://www.latticelighting.com,LED moduleLED street lightLED street light
"CEHENG FRIENDSHIP IMP. & EXP. TRADING CO., LTD.",China,,"Room 203,2nd floor, E-commerce Public Service Center, Zhiheng County, Qianxinan Prefecture, Guizhou Province,China",,LEDLEDLED
"CF GROUP SZKMS CO.,LTD",China,Shenzhen,"ROOM 101,BUILDING12,RENMIN ROAD 221ST,FUMIN COMMUNITY,FUCHENG STREET,LONGHUA DISTRICT,SHENZHEN,Shenzhen,Guangdong,China",http://www.kmscn.com,"LITHIUM BATTERY HEAD LAMP, DIMMABLE, ADAPTOR, WALKING AT NIGHTLED FLASHLIGHT, SPOT LIGHT, DIFFUSED LIGHT, HIGH BRIGHTNESS, ENVIRONMENTALNight light, With vibration induction control , White light + colorful light, Wireless fast charging function,  Pat night light , Silicone material"
"CHANGAN GROUP CO.,LTD.",China,Wenzhou,"NO.288 WEI 17 ROAD,ECONOMIC DEVELOPMENT ZONE,YUEQING,Wenzhou,Zhejiang,China",http://www.changangroup.com.cn,"Loadbreak Elbow ConnectorACB,  intelligent universal circuit breaker,  intelligent circuit breakerCurrent Transformer"
"Changchun Boxin Photoelectric Co., Ltd.",China,Changchun,"No.155, Zhuoyue E St., High-tech Development District, Changchun, China,Changchun,Jilin,China",www.bxoptic.com,"long focus lense，IR lense，optical lenseanti-reflection thin film, Semi-Reflective thin film, High-Reflective thin film, Filter thin film, Metal thin film, Polarized thin film, Non-Polarized thin film, depends on customers request and the wavelength range covers from DUV to FIRCylindrical Lenses， Aspherical Lenses， Flat Optical Components， Toric Lenses， Spherical Lenses， Prisms， Freeform Products， Large-scale Optics"
"Changfeng Wire & Cable Co., Ltd",China,Cangzhou,"Shaheqiao Industrial Zone, Cangzhou City, Hebei Province,Hejian City,Cangzhou,Hebei,China",http://www.changfenggroup.com,"Medium voltage power cable, CWS Copper wire screen, Armoured cable , AS1429.1, CU/XLPE/CWS/PVC/AWA/PVC/HDPE, LV cable , MV cable, PVC cable , HDPE cable, SWA cable Flexible  Cable, class 5 AL, X-90, X-HF-110, SDI, Power Cable, X-90 cable 0.6 / 1 kV,  termite proof, double brass copper tape , Control Cable , AS/NZS 5000.1, DBT cable, LV power cable, underground cable, project cable, cable manufacture"
"CHANGHONG PLASTICS GROUP IMPERIAL PLASTICS CO.,LTD",China,Wuhu,"4999 EXPRESS WAY ,XINWU INDUSTRIAL DEVELOPMENT ZONE,WUHU,ANHUI.,Wuhu,Anhui,China",http://www.chs.com.cn,"CHS Stainless Steel Cable Ties, code tie,cod ties Cable MarkersCable Glands"
"CHANGSHA EVERMORE ELECTRICAL CO.,LTD",China,Changsha,"RM615,DONGFANGYINZUO ,NO.348,YUANDA RD,Changsha,Hunan,China",http://www.emelectrical.cn/,MALLEABLE BOXMALLEABLE BOXLONG MALE BUSH
CHANGSHA J&W ELECTRONICS CORP.LTD.,China,Changsha,"16B HONGFEI BUILDING BAYI ROAD CHANGSHA,Changsha,Hunan,China",http://www.jwe.cn,REPLACEMENT HYBRID CAR BATTERYREPLACEMENT OF HYBRID CAR BATTERY HYBRID CAR BATTERY   PRUIS 1 GENERATION
"Changshu Zhongcheng Tool Box Co.,Ltd",China,Suzhou,"MEILI INDUSTRY PARK CHANGSHU CITY JIANGSU PROVINCE,Suzhou,Jiangsu,China",http://chinactg.com,tooltool boxtool box
"CHANGXING  POTEK ELECTRONICS & TECHNOLOGY CO., LTD.",China,Huzhou,"NO.1218,Taihu Avenue,Taihu Subdistrict,Changxing city,Huzhou Country,Zhejiang,P.R.C.313199,Huzhou,Zhejiang,China",www.ipotek.en.alibaba.com,smart socketUs outdoor 2-outlet smart plugOffline voice strip light
"Changxing Fanya SMART Lighting Co., Ltd.",China,Huzhou,"NEW INDUSTRAL PARK, HUAXI, CHANGXIN,Huzhou,Zhejiang,China",http://www.fanyalighting.com,LED lighting、LED ceiling lamp、LED wifi lampLED Mirror front lamp、LED Lighitng、LED lampLED LIGHTING、LED LAMP、LED panel lamp
"Changzhou Aladdin Lighting Tech CO.,LTD",China,Changhzou,"NO10,XIANGYUN ROAD  WUJIN ECONOMIC AND DEVELOPEMENT  DISTRICT CHANGZHOU,JIANGSU,Changhzou,Jiangsu,China",http://www.ctlamp.com,SMD LED BULBLED SMD BULB
"CHANGZHOU ALLIED MARINE SUPPLIES CO.,LTD",China,Changhzou,"16/F NO.301 MID TONGJIANG AVE, XINBEI  DISTRICT, CHANGZHOU CITY.,Changhzou,Jiangsu,China",http://www.acelux.com,Marine junction boxfluorescent ceiling lightwork light
"CHANGZHOU BETA UNITED ELECTRONICS CO.,LTD.",China,Changhzou,"Room 2012, 2/F, Building 10, No.2188 Longcheng Dadao,Zhonglou Dist., Changzhou City, Jiangsu Pr., China,Changhzou,Jiangsu,China",www.betaunitedelec.com,SPEAKERSPEAKERSPEAKER
"CHANGZHOU CHIXUN ELECTRONIC CO.,LTD",China,Changhzou,"NO.112 MIAOQIAN NORTH ROAD,WUJIN,CHANGZHOU,JIANGSU,Changhzou,Jiangsu,China",http://www.ac-accessories.com,"video adapter,F connectorF FEMALE TO FEMALE,F CONNECTOR,CONNECTORadapter,connector,RCA plug"
"Changzhou D & Y electrical Lighting Co.,Ltd",China,Changhzou,"No.91 zhouqiao street west,WUJIN DISTRICT,CHANGZHOU,Changhzou,Jiangsu,China",http://www.cnczdy.com,"LED Tube lamp T8LED  tri-proof lightLED IP65 emergency tri-proof light, Emergency light, led emergency light, Outdoor led emergency light"
"CHANGZHOU DAHUA IMP.& EXP.(GROUP) CORP.,LTD.",China,,"HENGYUAN BUILDING,NO.180 GUANHE WEST ROAD,CHANGZHOU,CHINA,China",http://www.dahuagroup.com.cn,SOLAR PANELSOLAR PANELSOLAR PANEL
"CHANGZHOU FENGSHENG OPTOELECTRONICS CO.,LTD",China,Changhzou,"NO.406 HANJIANG ROAD,NEW NORTH DISTRICT,CHANGZHOU,JIANGSU,CHINA,Changhzou,Jiangsu,China",http://www.fsoptronics.com,"PMMA , LGP, Panel, Ligting, OpticalDIFFUER, SHEET, PLATE, LED, PANEL, LIGHTING, PMMACLASSROOM, PANEL, LIGHITNG, LED"
"CHANGZHOU GAORUI ELECTRIC CO.,LTD",China,Changhzou,"NIUTANG TOWN WUJIN DISTRICT CHANGZHOU JIANGSU P.R.CHINA,Changhzou,Jiangsu,China",http://www.lampshouse.com,"LED, Flood Light, LED Flood LightLED, Panel Light, SurfaceLED, Street Light, LED Street Light"
"Changzhou Green Lighting Co.,Ltd",China,Changhzou,"269 Fumin Road, Changzhou, China,Changhzou,Jiangsu,China",www.china-greenlighting.com,"LED ROAD LIGHT; LED STREET LIGHTLED GARDEN LIGHT, GARDEN LIGHTLED FLOOD LIGHT, FLOOD LIGHT,LIGHTING FIXTURE"
"CHANGZHOU HAIGAO INTERNATIONAL TRADE CO.,LTD.",China,,"ROOM411.SEALAND PLAZA.NO.20 GUANGHUASTREET.CHANGZHOU.JIANGSU.CHINA,China", http://www.globalsources.com/haigao.co,"TV SPLITTERF CONNECTORTV ANTENNA, ANTENNA，INDOOR ANTENNA"
"CHANGZHOU J&H IMPORT & EXPORT CO.,LTD",China,Changhzou,"CHANGZHOU J&H IMPORT & EXPORT CO.,LTD,Changhzou,Jiangsu,China",,COB LED STRIP
Changzhou Jia Hui Source Technology Co.LTD,China,Changhzou,"No.9 Yijing Road Yantang Town Jijtan District Changzhou City,Changhzou,Jiangsu,China",WWW.czjiahui.cn,"Smdll table lamp,  Night lamp,  Holiday gift lightSolar camping lights, waterproof camping lights, dimming camping lightsBulb filament lamp, Edison filament lamp, Class A energy efficiency filament lamp"
"CHANGZHOU JINKAI LIGHTING ELECTRICAL APPARATUS CO.,LTD",China,Changhzou,"NO.11,DONGLONG ROAD,NIUTANG INDUSTRIAL ZONE,WUJIN,CHANGZHOU,JIANGSU,P.R.C,Changhzou,Jiangsu,China",http://www.jinkailighting.com,"METAL HALIDE LAMP, CERAMIC METAL HALIDE LAMPLED, LED filament lampINFRARED HEAT LAMP"
"Changzhou Liyuan New Energy Technology Co.,Ltd",China,Changhzou,"No. 519, Jiangdong Avenue, Jintan District, Changzhou, Jiangsu,Changhzou,Jiangsu,China",www.liyuane.cn,LFPLMFPLFP
"CHANGZHOU MACHINERY & EQUIPMENT IMP. & EXP. CO., LTD.",China,Changhzou,"62 XINGGANG RD.,CHANGZHOU,JIANGSU,CHINA,Changhzou,Jiangsu,China",http://www.amecco.com,"LAWN,GARDEN, LIGHT, SOLARSOLAR, STREET LIGHTSOLAR, STREET LIGHT"
"CHANGZHOU OCEAN IMP. & EXP.CORP.,LTD.",China,Changhzou,"Room 653,Jiaye International Trade Squire,No.99,Yanling West Road Zhonglou District,Changzhou,Jiangsu,China,Changhzou,Jiangsu,China",http://www.ocsonic.com,"4 Gauge 1600 Watt Value AMP Kit CompleteDC power cable; , 2.1*5.5; CCTV cameraRG6 Compression F Type Straight Antenna Cable Conn"
"CHANGZHOU ONE WORLD INTERNATIONAL TRADE CO., LTD.",China,Changhzou,"CF3, R&D HUB 1,MID CHANGWU ROAD, CHANGZHOU, JIANGSU,Changhzou,Jiangsu,China",http://www.cnowi.com,Computer power cableFiltro De LinhaSurge protector
"CHANGZHOU REACH DOUBLEWIN IMP&EXP CO.,LTD",China,Changhzou,"RM513-2 NO.2. NO.88 HUANGHE EAST RD XINBEI ZONE CHANGZHOU JIANGSU CHINA,Changhzou,Jiangsu,China",http://czrqdy.en.e-cantonfair.com/,"Led flood light, Flood light, Out door light, water proof, High brightness, full powerLed flood light, Flood light, Out door light, water proof, High brightness, High power , Led high bayLed flood light, Flood light, Out door light, water proof, High brightness, High power , Modular flood light"
"CHANGZHOU RICHLUX LIGHTING TECHNOLOGY CO., LTD",China,Changhzou,"zhengping village lijia town, wujin, changzhou jiangsu china,Changhzou,Jiangsu,China",,HIGHBAY
"CHANGZHOU SHANGYOU LIANYI ELECTRONIC CO,.LTD.",China,Changhzou,"YOUYI VILLAGE, LUOYANG TOWN, WUJIN DISTRICT, CHANGZHOU, JIANGSU, P.R.CHINA,Changhzou,Jiangsu,China",http://www.sunyooo.com,LED TUBE LIGHTSsolar folding charger portable solar kits 
"Changzhou Shine Science & Technology Co.,Ltd",China,Changhzou,"No.318,Wuyi Road, Economic Development Zone of Qi Shuyan , Changzhou , Jiangsu ,China213025,Changhzou,Jiangsu,China",www.shine-xunan.com,powered air purifying respiratorsWelding helmet &PAPR
"CHANGZHOU SMINTECH CO., LTD.",China,Changhzou,"605-2 BUILDING YIKANG PLAZA,NO.65 GUANHE MIDDLE ROAD,CHANGZHOU,JIANGSU,CHINA.,Changhzou,Jiangsu,China",http://www.smintech.net,"ceiling speaker, speakerceiling speaker, speakerspeaker, ceiling speaker"
"CHANGZHOU TOWNLITE LIGHTING ELECTRIC CO., LTD",China,Changhzou,"NO.118. HOULU VILLAGE, NIUTANG TOWN, CHANGZHOU, JIANGSU, CHINA,Changhzou,Jiangsu,China",http://www.townlite-lighting.com,"LED STREET LIGHT , SOLAR LED STREET LIGHT, SOLAR LED STREET LIGHT 60W, SOLAR LED STREET LIGHT 120W, SOLAR LED STREET LIGHT 180WHPS GROW LIGHT, 600W GROW LIGHT, HPS 600W, 600W SODIUM LAMP, 600W HPS BULBHPS GROW LIGHT, 1000W SODIUM LAMP, 1000W HPS BULB, 1000W GROW LAMP, 1000W DE HPS"
"Changzhou Trendecor Co., Ltd.",China,Changhzou,"Room 1408, Building B, Tianning Times Square, No. 19 Zhulin Xilu, Changzhou, Jiangsu, China,Changhzou,Jiangsu,China",https://trendecor.en.alibaba.com,"light box, neon lights, decorative lights, mood lightslight box, neon lights, decorative lights, mood lightslight box, neon lights, decorative lights, mood lights"
